id,duration,gross,movie_title,budget,title_year,imdb_score
2893,90,28400000,The Crocodile Hunter: Collision Course,13000000,2002,5.4
2894,102,2035566,I Love You Phillip Morris,13000000,2009,6.6
2895,100,,Quest for Fire,12500000,1981,7.4
2896,117,21100000,Antwone Fisher,12500000,2002,7.3
2897,109,14100000,The Emperor's Club,12500000,2002,6.9
2898,121,12300000,True Romance,13000000,1993,8
2899,111,,Womb,3660000,2010,6.4
2900,100,10700000,Glengarry Glen Ross,12500000,1992,7.8
2901,109,214966,The Killer Inside Me,13000000,2010,6.1
2902,93,,Cat People,18000000,1982,6.1
2903,101,12000000,Sorority Row,16000000,2009,5.1
2904,101,,The Prisoner of Zenda,,1937,7.8
2905,106,5949693,Lars and the Real Girl,12000000,2007,7.4
2906,94,9030581,The Boy in the Striped Pajamas,12500000,2008,7.8
2907,140,4157491,Dancer in the Dark,12800000,2000,8
2908,132,1508689,Oscar and Lucinda,16000000,1997,6.7
2909,99,1227324,The Funeral,12500000,1996,6.6
2910,90,4360548,Solitary Man,15000000,2009,6.4
2911,105,26600000,Machete,10500000,2010,6.7
2912,108,1039869,Casino Jack,15000000,2010,6.2
2913,69,48100000,The Land Before Time,12500000,1988,7.3
2914,148,1110186,Tae Guk Gi: The Brotherhood of War,12800000,2004,8.1
2915,118,1089445,The Perfect Game,12500000,2009,7
2916,132,205000000,The Exorcist,8000000,1973,8
2917,130,260000000,Jaws,8000000,1975,8
2918,95,102000000,American Pie,11000000,1999,7
2919,80,71442,Ernest & Celestine,9600000,2012,7.9
2920,94,79800000,The Golden Child,25000000,1986,5.9
2921,122,91500000,Think Like a Man,12000000,2012,6.6
2922,102,75100000,Barbershop,12000000,2002,6.3
2923,116,78900000,Star Trek II: The Wrath of Khan,11000000,1982,7.7
2924,78,72200000,Ace Ventura: Pet Detective,12000000,1994,6.9
2925,114,79600000,WarGames,12000000,1983,7.1
2926,112,65500000,Witness,12000000,1985,7.4
2927,110,70000000,Act of Valor,12000000,2012,6.5
2928,104,65300000,Step Up,12000000,2006,6.5
2929,81,63100000,Beavis and Butt-Head Do America,12000000,1996,6.8
2930,154,39600000,Jackie Brown,12000000,1997,7.5
2931,102,38100000,Harold & Kumar Escape from Guantanamo Bay,12000000,2008,6.6
2932,89,64600000,Chronicle,12000000,2012,7.1
2933,132,30400000,Yentl,12000000,1983,6.6
2934,103,42400000,Time Bandits,5000000,1981,7
2935,93,37200000,Crossroads,12000000,2002,3.3
2936,93,54700000,Project X,12000000,2012,6.7
2937,172,,Patton,12000000,1970,8
2938,96,31600000,One Hour Photo,12000000,2002,6.8
2939,89,31700000,Quarantine,12000000,2008,6
2940,92,31400000,The Eye,12000000,2008,5.4
2941,97,31200000,Johnson Family Vacation,12000000,2004,4.3
2942,93,31200000,How High,12000000,2001,6.2
2943,89,27300000,The Muppet Christmas Carol,12000000,1992,7.7
2944,144,167000000,Casino Royale,150000000,2006,8
2945,123,25800000,Frida,12000000,2002,7.4
2946,93,25200000,Katy Perry: Part of Me,12000000,2012,5.9
2947,133,125000000,The Fault in Our Stars,12000000,2014,7.8
2948,121,22900000,Rounders,12000000,1998,7.4
2949,102,25300000,Top Five,12000000,2014,6.5
2950,102,,Prophecy,12000000,1979,5.4
2951,99,21100000,Stir of Echoes,12000000,1999,7
2952,55,,"Spartacus: War of the Damned            ",,,8.6
2953,98,37700000,Philomena,12000000,2013,7.6
2954,118,18800000,The Upside of Anger,9000000,2005,6.9
2955,125,,The Boys from Brazil,12000000,1978,7
2956,104,18600000,Aquamarine,12000000,2006,5.3
2957,109,32000000,Paper Towns,12000000,2015,6.4
2958,86,17300000,My Baby's Daddy,,2004,4.5
2959,115,17600000,Nebraska,12000000,2013,7.8
2960,92,21100000,Tales from the Crypt: Demon Knight,13000000,1995,6.7
2961,91,17300000,Max Keeble's Big Move,12000000,2001,5.3
2962,94,16300000,Young Adult,12000000,2011,6.3
2963,93,27800000,Crank,12000000,2006,7
2964,93,14000000,How to Be a Player,,1997,5.3
2965,100,12900000,Living Out Loud,12000000,1998,6.6
2966,100,21500000,Just Wright,,2010,5.8
2967,113,12800000,Rachel Getting Married,,2008,6.7
2968,122,,The Postman Always Rings Twice,12000000,1981,6.6
2969,100,11600000,Girl with a Pearl Earring,,2003,7
2970,293,11400000,Das Boot,14000000,1981,8.4
2971,137,22400000,The Alamo,107000000,2004,6
2972,93,10200000,Sorority Boys,12000000,2002,5.4
2973,123,15300000,About Time,12000000,2013,7.8
2974,119,11000000,House of Flying Daggers,100000000,2004,7.6
2975,107,7918283,Arbitrage,12000000,2012,6.6
2976,106,22300000,Project Almanac,12000000,2015,6.4
2977,109,8134217,Cadillac Records,12000000,2008,7
2978,81,6982680,Screwed,10000000,2000,5.7
2979,95,6739141,Fortress,8000000,1992,5.9
2980,86,5542025,For Your Consideration,12000000,2006,6.3
2981,113,5032496,Celebrity,12000000,1998,6.3
2982,122,6754898,Running with Scissors,12000000,2006,6.2
2983,90,4922166,From Justin to Kelly,12000000,2003,2.1
2984,108,4903000,Girl 6,12000000,1996,5
2985,113,4717455,In the Cut,12000000,2003,5.3
2986,110,3148482,Two Lovers,12000000,2008,7.1
2987,109,2326407,Last Orders,12000000,2001,7
2988,110,2201412,The Host,12200000000,2006,7
2989,100,,The Pursuit of D.B. Cooper,12000000,1981,5.7
2990,101,2060953,Ravenous,12000000,1999,7.1
2991,97,3950294,Charlie Bartlett,12000000,2007,7
2992,172,2835886,The Great Beauty,9200000,2013,7.7
2993,104,1779284,The Dangerous Lives of Altar Boys,12000000,2002,7.1
2994,99,1702277,Stoker,12000000,2013,6.8
2995,129,261481,2046,12000000,2004,7.5
2996,91,1506998,Married Life,12000000,2007,6.3
2997,100,860002,Duma,12000000,2005,7.3
2998,111,548934,Ondine,12000000,2009,6.8
2999,114,447750,Brother,10000000,2000,7.2
3000,86,333976,Welcome to Collinwood,12000000,2002,6.4
3001,107,141853,Critical Care,12000000,1997,6
3002,90,303439,The Life Before Her Eyes,8000000,2007,6.4
3003,103,793352,Darling Companion,,2012,5.1
3004,120,214202,Trade,12000000,2007,7.5
3005,134,195888,Fateless,2500000000,2005,7.1
3006,110,175370,Breakfast of Champions,12000000,1999,4.6
3007,95,190666,"A Woman, a Gun and a Noodle Shop",,2009,5.7
3008,95,,Cypher,7500000,2002,6.8
3009,132,119922,City of Life and Death,12000000,2009,7.7
3010,94,177000000,Home,135000000,2015,6.7
3011,89,,Legend of Kung Fu Rabbit,,2011,3.2
3012,138,,Space Battleship Yamato,12000000,2010,6.1
3013,113,17149,5 Days of War,20000000,2011,5.6
3014,99,,Triangle,12000000,2009,6.9
3015,111,14616,10 Days in a Madhouse,12000000,2015,7.5
3016,99,91400000,Heaven Is for Real,12000000,2014,5.8
3017,104,30100000,Snatch,6000000,2000,8.3
3018,89,,Dancin' It's On,12000000,2015,2.8
3019,103,57500000,Pet Sematary,11500000,1989,6.6
3020,134,48856,Madadayo,11900000,1993,7.5
3021,100,,The Cry of the Owl,11500000,2009,6
3022,130,,A Tale of Three Cities,12000000,2015,6.2
3023,106,148000000,Gremlins,11000000,1984,7.2
3024,125,461000000,Star Wars: Episode IV - A New Hope,11000000,1977,8.7
3025,109,35500000,Dirty Grandpa,11500000,2016,6
3026,200,112000000,Doctor Zhivago,11000000,1965,8
3027,114,10230,Trash,,2014,7.2
3028,112,90600000,High School Musical 3: Senior Year,11000000,2008,4.5
3029,116,93600000,The Fighter,25000000,2010,7.9
3030,92,72800000,Jackass Number Two,,2006,7.1
3031,120,52900000,My Cousin Vinny,11000000,1992,7.5
3032,107,50500000,If I Stay,11000000,2014,6.8
3033,92,,Drive Hard,12000000,2014,4.3
3034,107,49800000,Major League,11000000,1989,7.2
3035,100,,St. Trinian's,13500000,2007,5.8
3036,81,46600000,Phone Booth,13000000,2002,7.1
3037,101,41200000,A Walk to Remember,11000000,2002,7.4
3038,122,39000000,Dead Man Walking,11000000,1995,7.6
3039,97,38200000,Cruel Intentions,10500000,1999,6.9
3040,92,27700000,Saw VI,11000000,2009,6
3041,92,,History of the World: Part I,11000000,1981,6.9
3042,110,37800000,The Secret Life of Bees,11000000,2008,7.3
3043,86,24000000,Corky Romano,11000000,2001,4.6
3044,91,21400000,Raising Cain,12000000,1992,6
3045,145,,F.I.S.T.,11000000,1978,6.4
3046,100,4884663,Invaders from Mars,12000000,1986,5.5
3047,111,38300000,Brooklyn,11000000,2015,7.5
3048,184,,Barry Lyndon,11000000,1975,8.1
3049,89,13900000,Out Cold,11000000,2001,6.3
3050,84,13600000,The Ladies Man,11000000,2000,5.1
3051,98,18400000,Quartet,11000000,2012,6.8
3052,95,13600000,Tomcats,11000000,2001,5.3
3053,100,13100000,Frailty,11000000,2001,7.3
3054,109,33300000,Woman in Gold,11000000,2015,7.3
3055,118,10200000,Kinsey,11000000,2004,7.1
3056,88,11500000,Army of Darkness,13000000,1992,7.6
3057,86,4814244,Slackers,11000000,2002,5.3
3058,118,9170214,What's Eating Gilbert Grape,11000000,1993,7.8
3059,125,4068087,The Visual Bible: The Gospel of John,17000000,2003,7.7
3060,125,3753806,Vera Drake,11000000,2004,7.7
3061,94,3034181,The Guru,11000000,2002,5.4
3062,113,2832826,The Perez Family,11000000,1995,6.2
3063,104,13200000,Inside Llewyn Davis,11000000,2013,7.4
3064,95,16000000,O,5000000,2001,6.2
3065,102,2807854,Return to the Blue Lagoon,11000000,1991,5.1
3066,124,,The Molly Maguires,11000000,1970,6.9
3067,105,540085,Romance & Cigarettes,,2005,6.3
3068,104,352786,Copying Beethoven,11000000,2006,6.8
3069,120,76600000,Poltergeist,10700000,1982,7.4
3070,111,,Brighton Rock,12000000,2010,5.7
3071,95,56700000,Saw V,10800000,2008,5.8
3072,96,,Machine Gun McCain,,1969,6.2
3073,97,,LOL,11000000,2012,4.3
3074,118,399879,Jindabyne,15000000,2006,6.4
3075,193,3275443,Kabhi Alvida Naa Kehna,700000000,2006,6
3076,97,18500000,An Ideal Husband,14000000,1999,6.9
3077,98,23838,The Last Days on Mars,7000000,2013,5.5
3078,103,22200000,Darkness,10600000,2002,5.4
3079,161,56700000,2001: A Space Odyssey,12000000,1968,8.3
3080,120,435000000,E.T. the Extra-Terrestrial,10500000,1982,7.9
3081,97,11000000,In the Land of Women,10000000,2007,6.5
3082,97,,The Blue Butterfly,12500000,2004,6.3
3083,99,125169,There Goes My Baby,10500000,1994,6.4
3084,24,,"Lovesick            ",,,7.9
3085,144,1165104,Housefull,,2010,5.3
3086,111,1066555,September Dawn,11000000,2007,5.8
3087,145,5669081,For Greater Glory: The True Story of Cristiada,10800000,2012,6.6
3088,106,,La Famille Belier,11000000,2014,7.4
3089,126,138000000,Good Will Hunting,10000000,1997,8.3
3090,106,,Misconduct,11000000,2016,5.3
3091,121,80200000,Saw III,10000000,2006,6.2
3092,117,85300000,Stripes,10000000,1981,6.9
3093,98,68400000,Bring It On,10000000,2000,5.9
3094,109,78800000,The Purge: Election Year,10000000,2016,6.1
3095,95,63300000,She's All That,10000000,1999,5.8
3096,109,47500000,Precious,10000000,2009,7.3
3097,96,63300000,Saw IV,10000000,2007,5.9
3098,101,55900000,White Noise,10000000,2005,5.5
3099,107,63200000,Madea's Family Reunion,6000000,2006,5
3100,119,52300000,The Color of Money,13800000,1986,7
3101,178,,The Longest Day,10000000,1962,7.8
3102,100,50800000,The Mighty Ducks,10000000,1992,6.4
3103,98,110000000,The Grudge,10000000,2004,5.9
3104,92,38600000,Happy Gilmore,12000000,1996,7
3105,90,37500000,Jeepers Creepers,10000000,2001,6.1
3106,90,40500000,Bill & Ted's Excellent Adventure,10000000,1989,6.9
3107,153,16800000,Oliver!,10000000,1968,7.5
3108,124,46400000,The Best Exotic Marigold Hotel,10000000,2011,7.3
3109,82,36700000,Recess: School's Out,23000000,2001,6.5
3110,107,36200000,Mad Max Beyond Thunderdome,12300000,1985,6.2
3111,75,,Commando,10000000,1985,6.7
3112,97,35800000,The Boy,10000000,2016,6
3113,80,33600000,Devil,10000000,2010,6.3
3114,85,33000000,Friday After Next,20000000,2002,5.8
3115,97,52200000,Insidious: Chapter 3,10000000,2015,6.1
3116,109,33000000,The Last Dragon,10000000,1985,6.9
3117,104,30100000,Snatch,6000000,2000,8.3
3118,140,32100000,The Lawnmower Man,10000000,1992,5.4
3119,90,31500000,Nick and Norah's Infinite Playlist,9000000,2008,6.7
3120,130,30700000,Dogma,10000000,1999,7.4
3121,98,30300000,The Banger Sisters,10000000,2002,5.6
3122,101,29500000,Twilight Zone: The Movie,10000000,1983,6.5
3123,114,30100000,Road House,17000000,1989,6.5
3124,100,29400000,A Low Down Dirty Shame,10000000,1994,5.8
3125,85,28600000,Swimfan,8500000,2002,5
3126,103,28400000,Employee of the Month,12000000,2006,5.5
3127,100,25300000,Can't Hardly Wait,10000000,1998,6.5
3128,114,25600000,The Outsiders,10000000,1983,7.2
3129,102,,Pete's Dragon,65000000,2016,7.3
3130,103,,The Dead Zone,10000000,1983,7.2
3131,97,27700000,Sinister 2,10000000,2015,5.2
3132,116,24400000,Sparkle,17000000,2012,5.7
3133,96,20400000,Valentine,10000000,2001,4.7
3134,98,25500000,The Fourth Kind,10000000,2009,5.9
3135,105,20300000,A Prairie Home Companion,10000000,2006,6.8
3136,123,18300000,Sugar Hill,10000000,1993,5.9
3137,107,,Invasion U.S.A.,10000000,1985,5.3
3138,112,17400000,Roll Bounce,,2005,6
3139,93,17100000,Rushmore,9000000,1998,7.7
3140,97,21400000,Skyline,10000000,2010,4.4
3141,122,33100000,The Second Best Exotic Marigold Hotel,10000000,2015,6.6
3142,101,17700000,Kit Kittredge: An American Girl,10000000,2008,6.7
3143,100,16200000,The Perfect Man,25000000,2005,5.5
3144,129,16200000,Mo' Better Blues,10000000,1990,6.5
3145,81,16000000,Kung Pow: Enter the Fist,10000000,2002,6.2
3146,96,16700000,Tremors,11000000,1990,7.1
3147,84,15400000,Wrong Turn,12600000,2003,6.1
3148,100,,The Long Riders,10000000,1980,7.1
3149,110,15200000,The Corruptor,30000000,1999,6
3150,130,21600000,Mud,10000000,2012,7.4
3151,84,20300000,Reno 911!: Miami,10000000,2007,5.9
3152,106,28900000,One Direction: This Is Us,10000000,2013,4.1
3153,89,15100000,"The Goods: Live Hard, Sell Hard",,2009,5.8
3154,76,13700000,Hey Arnold! The Movie,3000000,2002,5.9
3155,99,14600000,My Week with Marilyn,6400000,2011,7
3156,96,12600000,The Matador,10000000,2005,6.8
3157,104,12500000,Love Jones,10000000,1997,7.4
3158,108,43800000,The Gift,5000000,2015,7.1
3159,108,11700000,End of the Spear,10000000,2005,7
3160,87,11600000,Get Over It,22000000,2001,5.8
3161,89,10800000,Office Space,10000000,1999,7.8
3162,97,10600000,Drop Dead Gorgeous,10000000,1999,6.5
3163,106,14500000,Big Eyes,10000000,2014,7
3164,100,9801782,Very Bad Things,10000000,1998,6.3
3165,89,8070311,Sleepover,10000000,2004,5.3
3166,114,,Body Double,10000000,1984,6.8
3167,95,8460995,MacGruber,10000000,2010,5.5
3168,97,8111360,Dirty Pretty Things,10000000,2002,7.4
3169,94,8828771,Movie 43,6000000,2013,4.3
3170,103,67600000,The Tourist,100000000,2010,6
3171,95,7563670,Over Her Dead Body,10000000,2008,5.2
3172,101,6619173,Seeking a Friend for the End of the World,10000000,2012,6.7
3173,87,6857503,Cedar Rapids,,2011,6.3
3174,40,,"Bones            ",,,7.9
3175,101,6712241,American History X,7500000,1998,8.6
3176,82,6842058,The Collection,10000000,2012,6.1
3177,74,6491350,Teacher's Pet,10000000,2004,5.8
3178,130,9473382,The Red Violin,10000000,1998,7.7
3179,112,6197866,The Straight Story,10000000,1999,8
3180,96,6044618,Deuces Wild,10000000,2002,5.6
3181,89,7764027,Bad Words,10000000,2013,6.7
3182,100,5998971,"Run, Fatboy, Run",,2007,6.6
3183,78,,Heartbeeps,10000000,1981,4.2
3184,121,21600000,Black or White,9000000,2014,6.6
3185,85,4356743,On the Line,16000000,2001,4.1
3186,120,5484375,Rescue Dawn,10000000,2006,7.3
3187,106,5348317,Danny Collins,10000000,2015,7.1
3188,83,4244155,"Jeff, Who Lives at Home",10000000,2011,6.5
3189,120,5004648,I Am Love,10000000,2009,7
3190,111,3333823,Atlas Shrugged II: The Strike,10000000,2012,5.5
3191,100,3275585,Romeo Is Bleeding,11500000,1993,6.6
3192,89,3193102,The Limey,9000000,1999,7.1
3193,115,54600000,Crash,6500000,2004,7.9
3194,135,3041803,The House of Mirth,10000000,2000,7.1
3195,92,3060858,Malone,10000000,1987,5.6
3196,120,1055654,Peaceful Warrior,10000000,2006,7.3
3197,97,2331318,Bucky Larson: Born to Be a Star,10000000,2011,3.3
3198,135,2185266,Bamboozled,10000000,2000,6.5
3199,93,26600000,The Forest,10000000,2016,4.8
3200,118,800000,Sphinx,14000000,1981,5.2
3201,97,7574066,While We're Young,10000000,2014,6.3
3202,98,1754319,A Better Life,10000000,2011,7.2
3203,98,1641788,Spider,8000000,2002,6.8
3204,101,1631839,Gun Shy,10000000,2000,5.7
3205,132,1309849,Nicholas Nickleby,10000000,2002,7.2
3206,106,1939441,The Iceman,10000000,2012,6.9
3207,55,447093,"Dekalog            ",,,9.1
3208,168,,Krrish,10000000,2006,6.3
3209,87,1276984,Cecil B. DeMented,10000000,2000,6.2
3210,98,1987762,Killer Joe,11000000,2011,6.7
3211,96,1474508,The Joneses,5000000,2009,6.5
3212,104,1011054,Owning Mahowny,10000000,2003,7.2
3213,93,900926,The Brothers Solomon,10000000,2007,5.3
3214,95,866778,My Blueberry Nights,10000000,2007,6.7
3215,119,836641,Illuminata,,1998,6.2
3216,89,598645,Swept Away,10000000,2002,3.6
3217,107,578527,"War, Inc.",10000000,2008,5.7
3218,85,488872,Shaolin Soccer,10000000,2001,7.3
3219,93,365734,The Brown Bunny,10000000,2003,5
3220,101,231417,The Swindle,60000000,1997,6.6
3221,103,3093491,Rosewater,5000000,2014,6.6
3222,101,244465,The Chambermaid on the Titanic,,1997,6.8
3223,123,756452,Coriolanus,,2011,6.2
3224,111,228524,Imaginary Heroes,4000000,2004,7.3
3225,86,226792,High Heels and Low Lifes,10000000,2001,6.2
3226,99,221210,World's Greatest Dad,,2009,6.9
3227,90,136432,Severance,5000000,2006,6.6
3228,82,131617,Edmond,10000000,2005,6.3
3229,110,152857,Welcome to the Rileys,,2010,7
3230,83,126247,Police Academy: Mission to Moscow,6200000,1994,3.3
3231,128,82739,Blood Done Sign My Name,,2010,6.7
3232,125,169379,"Cinco de Mayo, La Batalla",10000000,2013,6.2
3233,97,,Elsa & Fred,10000000,2014,6.5
3234,86,15447,An Alan Smithee Film: Burn Hollywood Burn,10000000,1997,3.5
3235,91,19348,The Open Road,10000000,2009,5.5
3236,90,100503,The Good Guy,8000000,2009,5.9
3237,90,92900,Motherhood,5000000,2009,4.7
3238,94,140987,Free Style,,2008,4.2
3239,112,,Strangerland,10000000,2015,5.2
3240,85,,The Janky Promoters,,2009,5.2
3241,93,5561,Blonde Ambition,10000000,2007,3.9
3242,104,3607,The Oxford Murders,10000000,2008,6.1
3243,94,,The Reef,,2010,5.8
3244,85,70527,Eulogy,6500000,2004,6.7
3245,99,,White Noise 2: The Light,10000000,2007,5.7
3246,91,,You Got Served: Beat the World,10000000,2011,4.5
3247,117,,Fifty Dead Men Walking,6000000,2008,6.9
3248,85,,Jungle Shuffle,10000000,2014,4.8
3249,106,,Adam Resurrected,10000000,2008,6.3
3250,81,11835,Of Horses and Men,10000000,2013,6.9
3251,100,,It's a Wonderful Afterlife,10000000,2010,5.4
3252,90,,The Devil's Tomb,10000000,2009,3.8
3253,116,,Partition,10000000,2007,7
3254,84,,Good Intentions,10000000,2010,5.2
3255,135,128486,"The Good, the Bad, the Weird",10000000,2008,7.3
3256,84,,Nurse 3D,10000000,2013,4.6
3257,89,,Gunless,10000000,2010,6.5
3258,107,16000000,Adventureland,,2009,6.8
3259,144,2483955,The Lost City,9600000,2005,6.7
3260,98,57200000,Next Friday,9500000,2000,6.1
3261,94,,American Heist,10000000,2014,5.2
3262,117,43100000,You Only Live Twice,9500000,1967,6.9
3263,102,,Plastic,10000000,2014,6
3264,127,225377,Amour,8900000,2012,7.9
3265,98,14100000,Poltergeist III,10500000,1988,4.5
3266,88,,Re-Kill,9500000,2015,5.1
3267,197,46300000,"It's a Mad, Mad, Mad, Mad World",9400000,1963,7.6
3268,121,12900000,Volver,,2006,7.6
3269,90,,Heavy Metal,9300000,1981,6.7
3270,89,113155,Gentlemen Broncos,,2009,6.1
3271,104,2600000,Richard III,6000000,1995,7.5
3272,94,,Into the Grizzly Maze,10000000,2015,5.3
3273,90,1602466,Kites,600000000,2010,6
3274,130,3029870,Melancholia,7400000,2011,7.1
3275,92,,Red Dog,8500000,2011,7.5
3276,176,3047539,Jab Tak Hai Jaan,7217600,2012,6.9
3277,116,78900000,Alien,11000000,1979,8.5
3278,88,30900000,The Texas Chain Saw Massacre,83532,1974,7.5
3279,106,3571735,The Runaways,10000000,2010,6.6
3280,181,50000000,Fiddler on the Roof,9000000,1971,8
3281,130,63600000,Thunderball,9000000,1965,7
